year,month,day,customer_segment,customer_type,product_segment,product_type,manager,company,service,retail,customerType,unit,product,region,customer,sales,amount,profit
2017,11,17,Ярославская обл,Регион,Молочка,Категория,Кассир № 8,ООО Розница,Товар,Розница,Внешние,кг,"Товар №13197, кг",Ярославская обл,Магазин 8,106.59,0.19,48.97
2017,11,17,Ярославская обл,Регион,Пиво,Папка 1С,Кассир № 10,ООО Розница,Товар,Розница,Внешние,л,"Товар №9939, л",Ярославская обл,Магазин10,420.0,3.0,245.98
2017,11,17,Ярославская обл,Регион,Пиво,Папка 1С,Кассир № 8,ООО Розница,Товар,Розница,Внешние,л,"Товар №438, л",Ярославская обл,Магазин 8,455.66,3.0,251.86
2017,11,17,Ярославская обл,Регион,Россия,Происхождение,Кассир № 4,ООО Розница,Товар,Розница,Внешние,кг,"Товар №1429, кг",Ярославская обл,Магазин 4,35.1,0.13,17.86
2017,11,17,Ярославская обл,Регион,Россия,Происхождение,Кассир № 8,ООО Розница,Товар,Розница,Внешние,кг,"Товар №9626, кг",Ярославская обл,Магазин 8,37.1,0.11,22.9
2017,11,17,Ярославская обл,Регион,Рыбные консервы,Папка 1С,Кассир № 8,ООО Розница,Товар,Розница,Внешние,кг,"Товар №607, кг",Ярославская обл,Магазин 8,1200.45,0.83,554.89
2017,11,17,Ярославская обл,Регион,Свое производство,Происхождение,Кассир № 8,ООО Розница,Товар,Розница,Внешние,л,"Товар №517, л",Ярославская обл,Магазин 8,1559.32,12.0,813.47
2017,11,17,Ярославская обл,Регион,Хлеб,Папка 1С,Кассир № 8,ООО Розница,Товар,Розница,Внешние,шт,"Товар №492, шт",Ярославская обл,Магазин 8,179.99,3.0,68.84
2017,11,18,Вологодская обл,Регион,Бакалея,Категория,Кассир № 1,ООО Розница,Товар,Розница,Внешние,кг,"Товар №12322, кг",Вологодская обл,Магазин 1,441.32,0.92,223.89
2017,11,18,Вологодская обл,Регион,Консервы,Категория,Кассир № 1,ООО Розница,Товар,Розница,Внешние,кг,"Товар №8274, кг",Вологодская обл,Магазин 1,500.75,0.36,252.02
2017,11,18,Вологодская обл,Регион,Овощи/фрукты,Категория,Кассир № 5,ООО Розница,Товар,Розница,Внешние,шт,"Товар №8271, шт",Вологодская обл,Магазин 5,26.0,4.0,0.44
2017,11,18,Вологодская обл,Регион,Россия,Происхождение,Кассир № 1,ООО Розница,Товар,Розница,Внешние,кг,"Товар №12416, кг",Вологодская обл,Магазин 1,278.0,0.17,111.19
2017,11,18,Вологодская обл,Регион,Рыбные консервы,Папка 1С,Кассир № 1,ООО Розница,Товар,Розница,Внешние,кг,"Товар №12407, кг",Вологодская обл,Магазин 1,28.35,0.1,15.43
2017,11,18,Вологодская обл,Регион,Свое производство,Происхождение,Кассир № 5,ООО Розница,Товар,Розница,Внешние,л,"Товар №10860, л",Вологодская обл,Магазин 5,449.72,2.5,174.72
2017,11,18,Ивановская обл,Регион,Алкоголь,Категория,Кассир № 2,ООО Розница,Товар,Розница,Внешние,л,"Товар №517, л",Ивановская обл,Магазин 2,2469.39,19.0,1288.45
2017,11,18,Ивановская обл,Регион,Бакалея,Категория,Кассир № 6,ООО Розница,Товар,Розница,Внешние,шт,"Товар №481, шт",Ивановская обл,Магазин 6,39.99,1.0,13.16
2017,11,18,Ивановская обл,Регион,Консервы,Категория,Кассир № 6,ООО Розница,Товар,Розница,Внешние,кг,"Товар №8276, кг",Ивановская обл,Магазин 6,154.8,0.13,79.34
2017,11,18,Ивановская обл,Регион,Пиво,Папка 1С,Кассир № 2,ООО Розница,Товар,Розница,Внешние,л,"Товар №12570, л",Ивановская обл,Магазин 2,629.64,4.5,358.6
2017,11,18,Ивановская обл,Регион,Россия,Происхождение,Кассир № 2,ООО Розница,Товар,Розница,Внешние,кг,"Товар №434, кг",Ивановская обл,Магазин 2,210.28,0.43,74.86
2017,11,18,Ивановская обл,Регион,Россия,Происхождение,Кассир № 6,ООО Розница,Товар,Розница,Внешние,шт,"Товар №712, шт",Ивановская обл,Магазин 6,116.0,1.0,12.59
2017,11,18,Ивановская обл,Регион,Свое производство,Происхождение,Кассир № 6,ООО Розница,Товар,Розница,Внешние,кг,"Товар №13197, кг",Ивановская обл,Магазин 6,406.82,0.71,186.53
2017,11,18,Московская обл,Регион,Алкоголь,Категория,Кассир № 3,ООО Розница,Товар,Розница,Внешние,л,"Товар №441, л",Московская обл,Магазин 3,559.95,8.0,392.27
2017,11,18,Московская обл,Регион,Импорт,Происхождение,Кассир № 3,ООО Розница,Товар,Розница,Внешние,л,"Товар №1392, л",Московская обл,Магазин 3,149.97,1.0,74.88
2017,11,18,Московская обл,Регион,Овощи/фрукты,Категория,Кассир № 3,ООО Розница,Товар,Розница,Внешние,кг,"Товар №1057, кг",Московская обл,Магазин 3,184.68,0.34,114.33
2017,11,18,Московская обл,Регион,Россия,Происхождение,Кассир № 3,ООО Розница,Товар,Розница,Внешние,кг,"Товар №12018, кг",Московская обл,Магазин 3,69.42,0.18,22.25
2017,11,18,Московская обл,Регион,Рыбные консервы,Папка 1С,Кассир № 3,ООО Розница,Товар,Розница,Внешние,кг,"Товар №12504, кг",Московская обл,Магазин 3,82.2,0.14,42.48
